league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
135,Serie A,Italy,2025,1377872,2025-08-23T16:30:00+00:00,UTC,1755966600,Match Finished,FT,90.0,Regular Season - 1,488,Sassuolo,492,Napoli,0.0,2.0,AWAY,0.0,MAPEI Stadium - Città del Tricolore,"Giovanni Ayroldi, Italy"
135,Serie A,Italy,2025,1377867,2025-08-23T16:30:00+00:00,UTC,1755966600,Match Finished,FT,90.0,Regular Season - 1,495,Genoa,867,Lecce,0.0,0.0,DRAW,,Luigi Ferraris,"Davide Massa, Italy"
135,Serie A,Italy,2025,1377870,2025-08-23T18:45:00+00:00,UTC,1755974700,Match Finished,FT,90.0,Regular Season - 1,489,AC Milan,520,Cremonese,1.0,2.0,AWAY,907.0,Stadio Giuseppe Meazza,"Giuseppe Collu, Italy"
135,Serie A,Italy,2025,1377871,2025-08-23T18:45:00+00:00,UTC,1755974700,Match Finished,FT,90.0,Regular Season - 1,497,AS Roma,500,Bologna,1.0,0.0,HOME,,Stadio Olimpico,"Luca Zufferli, Italy"
135,Serie A,Italy,2025,1377865,2025-08-24T16:30:00+00:00,UTC,1756053000,Match Finished,FT,90.0,Regular Season - 1,490,Cagliari,502,Fiorentina,1.0,1.0,DRAW,12275.0,Unipol Domus,"Simone Sozza, Italy"
135,Serie A,Italy,2025,1377866,2025-08-24T16:30:00+00:00,UTC,1756053000,Match Finished,FT,90.0,Regular Season - 1,895,Como,487,Lazio,2.0,0.0,HOME,892.0,Stadio Giuseppe Sinigaglia,"Gianluca Manganiello, Italy"
135,Serie A,Italy,2025,1377869,2025-08-24T18:45:00+00:00,UTC,1756061100,Match Finished,FT,90.0,Regular Season - 1,496,Juventus,523,Parma,2.0,0.0,HOME,,Allianz Stadium,"Matteo Marcenaro, Italy"
135,Serie A,Italy,2025,1377864,2025-08-24T18:45:00+00:00,UTC,1756061100,Match Finished,FT,90.0,Regular Season - 1,499,Atalanta,801,Pisa,1.0,1.0,DRAW,879.0,Gewiss Stadium,"Alberto Ruben Arena, Italy"
135,Serie A,Italy,2025,1377873,2025-08-25T16:30:00+00:00,UTC,1756139400,Match Finished,FT,90.0,Regular Season - 1,494,Udinese,504,Hellas Verona,1.0,1.0,DRAW,20416.0,Bluenergy Stadium - Stadio Friuli,"Paride Tremolada, Italy"
135,Serie A,Italy,2025,1377868,2025-08-25T18:45:00+00:00,UTC,1756147500,Match Finished,FT,90.0,Regular Season - 1,505,Inter,503,Torino,5.0,0.0,HOME,907.0,Stadio Giuseppe Meazza,"Federico La Penna, Italy"
