league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
78,Bundesliga,Germany,2025,1388308,2025-08-22T18:30:00+00:00,UTC,1755887400,Match Finished,FT,90.0,Regular Season - 1,157,Bayern München,173,RB Leipzig,6.0,0.0,HOME,,Allianz Arena,"Florian Badstubner, Germany"
78,Bundesliga,Germany,2025,1388312,2025-08-23T13:30:00+00:00,UTC,1755955800,Match Finished,FT,90.0,Regular Season - 1,160,SC Freiburg,170,FC Augsburg,1.0,3.0,AWAY,12717.0,Europa-Park-Stadion,"Felix Zwayer, Germany"
78,Bundesliga,Germany,2025,1388309,2025-08-23T13:30:00+00:00,UTC,1755955800,Match Finished,FT,90.0,Regular Season - 1,168,Bayer Leverkusen,167,1899 Hoffenheim,1.0,2.0,AWAY,699.0,BayArena,"Daniel Siebert, Germany"
78,Bundesliga,Germany,2025,1388311,2025-08-23T13:30:00+00:00,UTC,1755955800,Match Finished,FT,90.0,Regular Season - 1,169,Eintracht Frankfurt,162,Werder Bremen,4.0,1.0,HOME,,Deutsche Bank Park,"Harm Osmers, Germany"
78,Bundesliga,Germany,2025,1388313,2025-08-23T13:30:00+00:00,UTC,1755955800,Match Finished,FT,90.0,Regular Season - 1,180,1. FC Heidenheim,161,VfL Wolfsburg,1.0,3.0,AWAY,723.0,Voith-Arena,"Benjamin Brand, Germany"
78,Bundesliga,Germany,2025,1388316,2025-08-23T13:30:00+00:00,UTC,1755955800,Match Finished,FT,90.0,Regular Season - 1,182,Union Berlin,172,VfB Stuttgart,2.0,1.0,HOME,748.0,Stadion An der Alten Försterei,"Robert Hartmann, Germany"
78,Bundesliga,Germany,2025,1388315,2025-08-23T16:30:00+00:00,UTC,1755966600,Match Finished,FT,90.0,Regular Season - 1,186,FC St. Pauli,165,Borussia Dortmund,3.0,3.0,DRAW,745.0,Millerntor-Stadion,"Matthias Jollenbeck, Germany"
78,Bundesliga,Germany,2025,1388314,2025-08-24T13:30:00+00:00,UTC,1756042200,Match Finished,FT,90.0,Regular Season - 1,164,FSV Mainz 05,192,1. FC Köln,0.0,1.0,AWAY,11899.0,Mewa Arena,"Tobias Stieler, Germany"
78,Bundesliga,Germany,2025,1388310,2025-08-24T15:30:00+00:00,UTC,1756049400,Match Finished,FT,90.0,Regular Season - 1,163,Borussia Mönchengladbach,175,Hamburger SV,0.0,0.0,DRAW,20471.0,Borussia-Park,"Sascha Stegemann, Germany"
78,Bundesliga,Germany,2025,1388320,2025-08-29T18:30:00+00:00,UTC,1756492200,Match Finished,FT,90.0,Regular Season - 2,175,Hamburger SV,186,FC St. Pauli,0.0,2.0,AWAY,720.0,Volksparkstadion,"Christian Dingert, Germany"
78,Bundesliga,Germany,2025,1388324,2025-08-30T13:30:00+00:00,UTC,1756560600,Match Finished,FT,90.0,Regular Season - 2,162,Werder Bremen,168,Bayer Leverkusen,3.0,3.0,DRAW,,Weserstadion,"Robin Braun, Germany"
78,Bundesliga,Germany,2025,1388321,2025-08-30T13:30:00+00:00,UTC,1756560600,Match Finished,FT,90.0,Regular Season - 2,167,1899 Hoffenheim,169,Eintracht Frankfurt,1.0,3.0,AWAY,724.0,PreZero Arena,"Timo Gerach, Germany"
78,Bundesliga,Germany,2025,1388323,2025-08-30T13:30:00+00:00,UTC,1756560600,Match Finished,FT,90.0,Regular Season - 2,172,VfB Stuttgart,163,Borussia Mönchengladbach,1.0,0.0,HOME,,MHP Arena,"Sven Jablonski, Germany"
78,Bundesliga,Germany,2025,1388322,2025-08-30T13:30:00+00:00,UTC,1756560600,Match Finished,FT,90.0,Regular Season - 2,173,RB Leipzig,180,1. FC Heidenheim,2.0,0.0,HOME,,Red Bull Arena,"Frank Willenborg, Germany"
78,Bundesliga,Germany,2025,1388317,2025-08-30T16:30:00+00:00,UTC,1756571400,Match Finished,FT,90.0,Regular Season - 2,170,FC Augsburg,157,Bayern München,2.0,3.0,AWAY,698.0,WWK Arena,"Florian Exner, Germany"
78,Bundesliga,Germany,2025,1388325,2025-08-31T13:30:00+00:00,UTC,1756647000,Match Finished,FT,90.0,Regular Season - 2,161,VfL Wolfsburg,164,FSV Mainz 05,1.0,1.0,DRAW,752.0,Volkswagen Arena,"Sören Storks, Germany"
78,Bundesliga,Germany,2025,1388318,2025-08-31T15:30:00+00:00,UTC,1756654200,Match Finished,FT,90.0,Regular Season - 2,165,Borussia Dortmund,182,Union Berlin,3.0,0.0,HOME,,Signal Iduna Park,"Daniel Schlager, Germany"
78,Bundesliga,Germany,2025,1388319,2025-08-31T17:30:00+00:00,UTC,1756661400,Match Finished,FT,90.0,Regular Season - 2,192,1. FC Köln,160,SC Freiburg,4.0,1.0,HOME,,RheinEnergieStadion,"Tobias Reichel, Germany"
78,Bundesliga,Germany,2025,1388326,2025-09-12T18:30:00+00:00,UTC,1757701800,Match Finished,FT,90.0,Regular Season - 3,168,Bayer Leverkusen,169,Eintracht Frankfurt,3.0,1.0,HOME,699.0,BayArena,"Deniz Aytekin, Germany"
