league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
135,Serie A,Italy,2022,881780,2022-08-13T16:30:00+00:00,UTC,1660408200,Match Finished,FT,90,Regular Season - 1,489,AC Milan,494,Udinese,4,2,HOME,907,Stadio Giuseppe Meazza,L. Marinelli
135,Serie A,Italy,2022,881781,2022-08-13T16:30:00+00:00,UTC,1660408200,Match Finished,FT,90,Regular Season - 1,498,Sampdoria,499,Atalanta,0,2,AWAY,905,Stadio Comunale Luigi Ferraris,F. Dionisi
135,Serie A,Italy,2022,881782,2022-08-13T18:45:00+00:00,UTC,1660416300,Match Finished,FT,90,Regular Season - 1,867,Lecce,505,Inter,1,2,AWAY,911,Stadio Comunale Via del Mare,A. Prontera
135,Serie A,Italy,2022,881783,2022-08-13T18:45:00+00:00,UTC,1660416300,Match Finished,FT,90,Regular Season - 1,1579,Monza,503,Torino,1,2,AWAY,12086,U-Power Stadium,M. Mariani
135,Serie A,Italy,2022,881785,2022-08-14T16:30:00+00:00,UTC,1660494600,Match Finished,FT,90,Regular Season - 1,487,Lazio,500,Bologna,2,1,HOME,910,Stadio Olimpico,L. Massimi
135,Serie A,Italy,2022,881784,2022-08-14T16:30:00+00:00,UTC,1660494600,Match Finished,FT,90,Regular Season - 1,502,Fiorentina,520,Cremonese,3,2,HOME,902,Stadio Artemio Franchi,J. Sacchi
135,Serie A,Italy,2022,881786,2022-08-14T18:45:00+00:00,UTC,1660502700,Match Finished,FT,90,Regular Season - 1,514,Salernitana,497,AS Roma,0,1,AWAY,933,Stadio Arechi,S. Sozza
135,Serie A,Italy,2022,881787,2022-08-14T18:45:00+00:00,UTC,1660502700,Match Finished,FT,90,Regular Season - 1,515,Spezia,511,Empoli,1,0,HOME,939,Stadio Alberto Picco,D. Chiffi
135,Serie A,Italy,2022,881788,2022-08-15T16:30:00+00:00,UTC,1660581000,Match Finished,FT,90,Regular Season - 1,504,Hellas Verona,492,Napoli,2,5,AWAY,890,Stadio Marc'Antonio Bentegodi,M. Fabbri
135,Serie A,Italy,2022,881789,2022-08-15T18:45:00+00:00,UTC,1660589100,Match Finished,FT,90,Regular Season - 1,496,Juventus,488,Sassuolo,3,0,HOME,909,Allianz Stadium,A. Rapuano
