league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
78,Bundesliga,Germany,2023,1048881,2023-08-18T18:30:00+00:00,UTC,1692383400,Match Finished,FT,90,Regular Season - 1,162,Werder Bremen,157,Bayern Munich,0,4,AWAY,755,wohninvest WESERSTADION,F. Zwayer
78,Bundesliga,Germany,2023,1048886,2023-08-19T13:30:00+00:00,UTC,1692451800,Match Finished,FT,90,Regular Season - 1,161,VfL Wolfsburg,180,FC Heidenheim,2,0,HOME,752,Volkswagen Arena,F. Badstübner
78,Bundesliga,Germany,2023,1048887,2023-08-19T13:30:00+00:00,UTC,1692451800,Match Finished,FT,90,Regular Season - 1,167,1899 Hoffenheim,160,SC Freiburg,1,2,AWAY,724,PreZero Arena,S. Jablonski
78,Bundesliga,Germany,2023,1048884,2023-08-19T13:30:00+00:00,UTC,1692451800,Match Finished,FT,90,Regular Season - 1,168,Bayer Leverkusen,173,RB Leipzig,3,2,HOME,699,BayArena,F. Brych
78,Bundesliga,Germany,2023,1048888,2023-08-19T13:30:00+00:00,UTC,1692451800,Match Finished,FT,90,Regular Season - 1,170,FC Augsburg,163,Borussia Monchengladbach,4,4,DRAW,698,WWK Arena,D. Schlager
78,Bundesliga,Germany,2023,1048889,2023-08-19T13:30:00+00:00,UTC,1692451800,Match Finished,FT,90,Regular Season - 1,172,VfB Stuttgart,176,Vfl Bochum,5,0,HOME,20739,Stuttgart Arena,D. Siebert
78,Bundesliga,Germany,2023,1048882,2023-08-19T16:30:00+00:00,UTC,1692462600,Match Finished,FT,90,Regular Season - 1,165,Borussia Dortmund,192,1. FC Köln,1,0,HOME,20733,BVB Stadion Dortmund,D. Aytekin
78,Bundesliga,Germany,2023,1048883,2023-08-20T13:30:00+00:00,UTC,1692538200,Match Finished,FT,90,Regular Season - 1,182,Union Berlin,164,FSV Mainz 05,4,1,HOME,748,Stadion An der Alten Försterei,T. Stieler
78,Bundesliga,Germany,2023,1048885,2023-08-20T15:30:00+00:00,UTC,1692545400,Match Finished,FT,90,Regular Season - 1,169,Eintracht Frankfurt,181,SV Darmstadt 98,1,0,HOME,20734,Frankfurt Arena,H. Osmers
78,Bundesliga,Germany,2023,1048891,2023-08-25T18:30:00+00:00,UTC,1692988200,Match Finished,FT,90,Regular Season - 2,173,RB Leipzig,172,VfB Stuttgart,5,1,HOME,20737,Leipzig Stadium,F. Willenborg
