league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
135,Serie A,Italy,2020,608481,2020-09-19T16:00:00+00:00,UTC,1600531200,Match Finished,FT,90,Regular Season - 1,502,Fiorentina,503,Torino,1,0,HOME,902.0,Stadio Artemio Franchi,R. Abisso
135,Serie A,Italy,2020,608489,2020-09-19T18:45:00+00:00,UTC,1600541100,Match Finished,FT,90,Regular Season - 1,504,Hellas Verona,497,AS Roma,3,0,HOME,890.0,Stadio Marc'Antonio Bentegodi,D. Chiffi
135,Serie A,Italy,2020,608486,2020-09-20T10:30:00+00:00,UTC,1600597800,Match Finished,FT,90,Regular Season - 1,523,Parma,492,Napoli,0,2,AWAY,921.0,Stadio Ennio Tardini,M. Mariani
135,Serie A,Italy,2020,608482,2020-09-20T13:00:00+00:00,UTC,1600606800,Match Finished,FT,90,Regular Season - 1,495,Genoa,501,Crotone,4,1,HOME,905.0,Stadio Comunale Luigi Ferraris,G. Ayroldi
135,Serie A,Italy,2020,608487,2020-09-20T16:00:00+00:00,UTC,1600617600,Match Finished,FT,90,Regular Season - 1,488,Sassuolo,490,Cagliari,1,1,DRAW,935.0,MAPEI Stadium - Città del Tricolore,L. Marinelli
135,Serie A,Italy,2020,608483,2020-09-20T18:45:00+00:00,UTC,1600627500,Match Finished,FT,90,Regular Season - 1,496,Juventus,498,Sampdoria,3,0,HOME,909.0,Allianz Stadium,M. Piccinini
135,Serie A,Italy,2020,608485,2020-09-21T18:45:00+00:00,UTC,1600713900,Match Finished,FT,90,Regular Season - 1,489,AC Milan,500,Bologna,2,0,HOME,907.0,Stadio Giuseppe Meazza,F. La Penna
135,Serie A,Italy,2020,608498,2020-09-26T13:00:00+00:00,UTC,1601125200,Match Finished,FT,90,Regular Season - 2,503,Torino,499,Atalanta,2,4,AWAY,943.0,Stadio Olimpico Grande Torino,M. Irrati
135,Serie A,Italy,2020,608491,2020-09-26T16:00:00+00:00,UTC,1601136000,Match Finished,FT,90,Regular Season - 2,490,Cagliari,487,Lazio,0,2,AWAY,883.0,Sardegna Arena,D. Massa
135,Serie A,Italy,2020,608496,2020-09-26T16:00:00+00:00,UTC,1601136000,Match Finished,FT,90,Regular Season - 2,498,Sampdoria,506,Benevento,2,3,AWAY,905.0,Stadio Comunale Luigi Ferraris,F. Dionisi
135,Serie A,Italy,2020,608493,2020-09-26T18:45:00+00:00,UTC,1601145900,Match Finished,FT,90,Regular Season - 2,505,Inter,502,Fiorentina,4,3,HOME,907.0,Stadio Giuseppe Meazza,G. Calvarese
135,Serie A,Italy,2020,608497,2020-09-27T10:30:00+00:00,UTC,1601202600,Match Finished,FT,90,Regular Season - 2,515,Spezia,488,Sassuolo,1,4,AWAY,2758.0,Orogel Stadium-Dino Manuzzi,D. Ghersini
135,Serie A,Italy,2020,608499,2020-09-27T13:00:00+00:00,UTC,1601211600,Match Finished,FT,90,Regular Season - 2,504,Hellas Verona,494,Udinese,1,0,HOME,890.0,Stadio Marc'Antonio Bentegodi,M. Volpi
135,Serie A,Italy,2020,608494,2020-09-27T16:00:00+00:00,UTC,1601222400,Match Finished,FT,90,Regular Season - 2,492,Napoli,495,Genoa,6,0,HOME,11904.0,Stadio Diego Armando Maradona,J. Sacchi
135,Serie A,Italy,2020,608492,2020-09-27T16:00:00+00:00,UTC,1601222400,Match Finished,FT,90,Regular Season - 2,501,Crotone,489,AC Milan,0,2,AWAY,895.0,Stadio Ezio Scida,L. Pairetto
135,Serie A,Italy,2020,608495,2020-09-27T18:45:00+00:00,UTC,1601232300,Match Finished,FT,90,Regular Season - 2,497,AS Roma,496,Juventus,2,2,DRAW,910.0,Stadio Olimpico,M. Di Bello
135,Serie A,Italy,2020,608490,2020-09-28T18:45:00+00:00,UTC,1601318700,Match Finished,FT,90,Regular Season - 2,500,Bologna,523,Parma,4,1,HOME,881.0,Stadio Renato Dall'Ara,P. Valeri
135,Serie A,Italy,2020,608488,2020-09-30T16:00:00+00:00,UTC,1601481600,Match Finished,FT,90,Regular Season - 1,494,Udinese,515,Spezia,0,2,AWAY,928.0,Dacia Arena,A. Prontera
135,Serie A,Italy,2020,608480,2020-09-30T16:00:00+00:00,UTC,1601481600,Match Finished,FT,90,Regular Season - 1,506,Benevento,505,Inter,2,5,AWAY,880.0,Stadio Ciro Vigorito,M. Piccinini
135,Serie A,Italy,2020,608484,2020-09-30T18:45:00+00:00,UTC,1601491500,Match Finished,FT,90,Regular Season - 1,487,Lazio,499,Atalanta,1,4,AWAY,910.0,Stadio Olimpico,F. Maresca
