league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
135,Serie A,Italy,2023,1052254,2023-08-19T16:30:00+00:00,UTC,1692462600,Match Finished,FT,90,Regular Season - 1,511,Empoli,504,Hellas Verona,0,1,AWAY,20109,Stadio Carlo Castellani – Computer Gross Arena,L. Massimi
135,Serie A,Italy,2023,1052255,2023-08-19T16:30:00+00:00,UTC,1692462600,Match Finished,FT,90,Regular Season - 1,512,Frosinone,492,Napoli,1,3,AWAY,904,Stadio Benito Stirpe,M. Marcenaro
135,Serie A,Italy,2023,1052256,2023-08-19T18:45:00+00:00,UTC,1692470700,Match Finished,FT,90,Regular Season - 1,495,Genoa,502,Fiorentina,1,4,AWAY,905,Stadio Comunale Luigi Ferraris,G. Ayroldi
135,Serie A,Italy,2023,1052257,2023-08-19T18:45:00+00:00,UTC,1692470700,Match Finished,FT,90,Regular Season - 1,505,Inter,1579,Monza,2,0,HOME,907,Stadio Giuseppe Meazza,A. Colombo
135,Serie A,Italy,2023,1052260,2023-08-20T16:30:00+00:00,UTC,1692549000,Match Finished,FT,90,Regular Season - 1,488,Sassuolo,499,Atalanta,0,2,AWAY,935,MAPEI Stadium - Città del Tricolore,M. Marchetti
135,Serie A,Italy,2023,1052259,2023-08-20T16:30:00+00:00,UTC,1692549000,Match Finished,FT,90,Regular Season - 1,497,AS Roma,514,Salernitana,2,2,DRAW,910,Stadio Olimpico,E. Feliciani
135,Serie A,Italy,2023,1052262,2023-08-20T18:45:00+00:00,UTC,1692557100,Match Finished,FT,90,Regular Season - 1,494,Udinese,496,Juventus,0,3,AWAY,20416,Bluenergy Stadium,A. Rapuano
135,Serie A,Italy,2023,1052258,2023-08-20T18:45:00+00:00,UTC,1692557100,Match Finished,FT,90,Regular Season - 1,867,Lecce,487,Lazio,2,1,HOME,911,Stadio Ettore Giardiniero - Via del Mare,F. Dionisi
135,Serie A,Italy,2023,1052261,2023-08-21T16:30:00+00:00,UTC,1692635400,Match Finished,FT,90,Regular Season - 1,503,Torino,490,Cagliari,0,0,DRAW,943,Stadio Olimpico Grande Torino,F. Cosso
135,Serie A,Italy,2023,1052253,2023-08-21T18:45:00+00:00,UTC,1692643500,Match Finished,FT,90,Regular Season - 1,500,Bologna,489,AC Milan,0,2,AWAY,881,Stadio Renato Dall'Ara,L. Pairetto
135,Serie A,Italy,2023,1052265,2023-08-26T16:30:00+00:00,UTC,1693067400,Match Finished,FT,90,Regular Season - 2,512,Frosinone,499,Atalanta,2,1,HOME,904,Stadio Benito Stirpe,J. Sacchi
135,Serie A,Italy,2023,1052270,2023-08-26T16:30:00+00:00,UTC,1693067400,Match Finished,FT,90,Regular Season - 2,1579,Monza,511,Empoli,2,0,HOME,12086,U-Power Stadium,G. Aureliano
135,Serie A,Italy,2023,1052269,2023-08-26T18:45:00+00:00,UTC,1693075500,Match Finished,FT,90,Regular Season - 2,489,AC Milan,503,Torino,4,1,HOME,907,Stadio Giuseppe Meazza,M. Mariani
135,Serie A,Italy,2023,1052266,2023-08-26T18:45:00+00:00,UTC,1693075500,Match Finished,FT,90,Regular Season - 2,504,Hellas Verona,497,AS Roma,2,1,HOME,890,Stadio Marcantonio Bentegodi,D. Doveri
135,Serie A,Italy,2023,1052267,2023-08-27T16:30:00+00:00,UTC,1693153800,Match Finished,FT,90,Regular Season - 2,496,Juventus,500,Bologna,1,1,DRAW,909,Allianz Stadium,M. Di Bello
135,Serie A,Italy,2023,1052264,2023-08-27T16:30:00+00:00,UTC,1693153800,Match Finished,FT,90,Regular Season - 2,502,Fiorentina,867,Lecce,2,2,DRAW,902,Stadio Artemio Franchi,M. Ferrieri Caputi
135,Serie A,Italy,2023,1052268,2023-08-27T18:45:00+00:00,UTC,1693161900,Match Finished,FT,90,Regular Season - 2,487,Lazio,495,Genoa,0,1,AWAY,910,Stadio Olimpico,L. Marinelli
135,Serie A,Italy,2023,1052271,2023-08-27T18:45:00+00:00,UTC,1693161900,Match Finished,FT,90,Regular Season - 2,492,Napoli,488,Sassuolo,2,0,HOME,11904,Stadio Diego Armando Maradona,A. Giua
135,Serie A,Italy,2023,1052272,2023-08-28T16:30:00+00:00,UTC,1693240200,Match Finished,FT,90,Regular Season - 2,514,Salernitana,494,Udinese,1,1,DRAW,933,Stadio Arechi,D. Massa
135,Serie A,Italy,2023,1052263,2023-08-28T18:45:00+00:00,UTC,1693248300,Match Finished,FT,90,Regular Season - 2,490,Cagliari,505,Inter,0,2,AWAY,12275,Unipol Domus,M. Fabbri
135,Serie A,Italy,2023,1052280,2023-09-01T16:30:00+00:00,UTC,1693585800,Match Finished,FT,90,Regular Season - 3,488,Sassuolo,504,Hellas Verona,3,1,HOME,935,MAPEI Stadium - Città del Tricolore,M. Piccinini
135,Serie A,Italy,2023,1052279,2023-09-01T18:45:00+00:00,UTC,1693593900,Match Finished,FT,90,Regular Season - 3,497,AS Roma,489,AC Milan,1,2,AWAY,910,Stadio Olimpico,A. Rapuano
135,Serie A,Italy,2023,1052282,2023-09-02T16:30:00+00:00,UTC,1693672200,Match Finished,FT,90,Regular Season - 3,494,Udinese,512,Frosinone,0,0,DRAW,20416,Bluenergy Stadium,M. Guida
135,Serie A,Italy,2023,1052274,2023-09-02T16:30:00+00:00,UTC,1693672200,Match Finished,FT,90,Regular Season - 3,500,Bologna,490,Cagliari,2,1,HOME,881,Stadio Renato Dall'Ara,D. Orsato
135,Serie A,Italy,2023,1052278,2023-09-02T18:45:00+00:00,UTC,1693680300,Match Finished,FT,90,Regular Season - 3,492,Napoli,487,Lazio,1,2,AWAY,11904,Stadio Diego Armando Maradona,A. Colombo
135,Serie A,Italy,2023,1052273,2023-09-02T18:45:00+00:00,UTC,1693680300,Match Finished,FT,90,Regular Season - 3,499,Atalanta,1579,Monza,3,0,HOME,879,Gewiss Stadium,M. Marcenaro
135,Serie A,Italy,2023,1052281,2023-09-03T16:30:00+00:00,UTC,1693758600,Match Finished,FT,90,Regular Season - 3,503,Torino,495,Genoa,1,0,HOME,943,Stadio Olimpico Grande Torino,D. Chiffi
135,Serie A,Italy,2023,1052276,2023-09-03T16:30:00+00:00,UTC,1693758600,Match Finished,FT,90,Regular Season - 3,505,Inter,502,Fiorentina,4,0,HOME,907,Stadio Giuseppe Meazza,M. Marchetti
135,Serie A,Italy,2023,1052275,2023-09-03T18:45:00+00:00,UTC,1693766700,Match Finished,FT,90,Regular Season - 3,511,Empoli,496,Juventus,0,2,AWAY,20109,Stadio Carlo Castellani – Computer Gross Arena,G. Ayroldi
135,Serie A,Italy,2023,1052277,2023-09-03T18:45:00+00:00,UTC,1693766700,Match Finished,FT,90,Regular Season - 3,867,Lecce,514,Salernitana,2,0,HOME,911,Stadio Ettore Giardiniero - Via del Mare,L. Massimi
