league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
61,Ligue 1,France,2025,1387706,2025-08-15T18:45:00+00:00,UTC,1755283500,Match Finished,FT,90.0,Regular Season - 1,94,Rennes,81,Marseille,1.0,0.0,HOME,680.0,Roazhon Park,"Jeremie Pignard, France"
61,Ligue 1,France,2025,1387701,2025-08-16T15:00:00+00:00,UTC,1755356400,Match Finished,FT,90.0,Regular Season - 1,116,Lens,80,Lyon,0.0,1.0,AWAY,654.0,Stade Bollaert-Delelis,"Romain Lissorgue, France"
61,Ligue 1,France,2025,1387703,2025-08-16T17:00:00+00:00,UTC,1755363600,Match Finished,FT,90.0,Regular Season - 1,91,Monaco,111,Le Havre,3.0,1.0,HOME,20470.0,Stade Louis II,"Ruddy Buquet, France"
61,Ligue 1,France,2025,1387705,2025-08-16T19:05:00+00:00,UTC,1755371100,Match Finished,FT,90.0,Regular Season - 1,84,Nice,96,Toulouse,0.0,1.0,AWAY,663.0,Allianz Riviera,"Thomas Leonard, France"
61,Ligue 1,France,2025,1387700,2025-08-17T13:00:00+00:00,UTC,1755435600,Match Finished,FT,90.0,Regular Season - 1,106,Stade Brestois 29,79,Lille,3.0,3.0,DRAW,641.0,Stade Francis-Le Blé,"Clement Turpin, France"
61,Ligue 1,France,2025,1387698,2025-08-17T15:15:00+00:00,UTC,1755443700,Match Finished,FT,90.0,Regular Season - 1,77,Angers,114,Paris FC,1.0,0.0,HOME,634.0,Stade Raymond-Kopa,"François Letexier, France"
61,Ligue 1,France,2025,1387699,2025-08-17T15:15:00+00:00,UTC,1755443700,Match Finished,FT,90.0,Regular Season - 1,108,Auxerre,97,Lorient,1.0,0.0,HOME,636.0,Stade de l'Abbé Deschamps,"Abdelatif Kherradji, France"
61,Ligue 1,France,2025,1387702,2025-08-17T15:15:00+00:00,UTC,1755443700,Match Finished,FT,90.0,Regular Season - 1,112,Metz,95,Strasbourg,0.0,1.0,AWAY,658.0,Stade Saint-Symphorien,"Mathieu Vernice, France"
61,Ligue 1,France,2025,1387704,2025-08-17T18:45:00+00:00,UTC,1755456300,Match Finished,FT,90.0,Regular Season - 1,83,Nantes,85,Paris Saint Germain,0.0,1.0,AWAY,662.0,Stade de la Beaujoire,"Benoît Bastien, France"
61,Ligue 1,France,2025,1387713,2025-08-22T18:45:00+00:00,UTC,1755888300,Match Finished,FT,90.0,Regular Season - 2,85,Paris Saint Germain,77,Angers,1.0,0.0,HOME,671.0,Parc des Princes,"Hakim Ben el Salem Hadj, France"
61,Ligue 1,France,2025,1387711,2025-08-23T15:00:00+00:00,UTC,1755961200,Match Finished,FT,90.0,Regular Season - 2,81,Marseille,114,Paris FC,5.0,2.0,HOME,667.0,Orange Vélodrome,"Marc Bollengier, France"
61,Ligue 1,France,2025,1387712,2025-08-23T17:00:00+00:00,UTC,1755968400,Match Finished,FT,90.0,Regular Season - 2,84,Nice,108,Auxerre,3.0,1.0,HOME,663.0,Allianz Riviera,"Jeremy Stinat, France"
61,Ligue 1,France,2025,1387710,2025-08-23T19:05:00+00:00,UTC,1755975900,Match Finished,FT,90.0,Regular Season - 2,80,Lyon,112,Metz,3.0,0.0,HOME,666.0,Parc Olympique Lyonnais,"Eric Wattellier, France"
61,Ligue 1,France,2025,1387709,2025-08-24T13:00:00+00:00,UTC,1756040400,Match Finished,FT,90.0,Regular Season - 2,97,Lorient,94,Rennes,4.0,0.0,HOME,21430.0,Stade du Moustoir,"Jérôme Brisard, France"
61,Ligue 1,France,2025,1387714,2025-08-24T15:15:00+00:00,UTC,1756048500,Match Finished,FT,90.0,Regular Season - 2,95,Strasbourg,83,Nantes,1.0,0.0,HOME,681.0,Stade de la Meinau,"Bastien Dechepy, France"
61,Ligue 1,France,2025,1387715,2025-08-24T15:15:00+00:00,UTC,1756048500,Match Finished,FT,90.0,Regular Season - 2,96,Toulouse,106,Stade Brestois 29,2.0,0.0,HOME,682.0,Stadium de Toulouse,"Benoît Millot, France"
61,Ligue 1,France,2025,1387707,2025-08-24T15:15:00+00:00,UTC,1756048500,Match Finished,FT,90.0,Regular Season - 2,111,Le Havre,116,Lens,1.0,2.0,AWAY,652.0,Stade Océane,"Guillaume Paradis, France"
61,Ligue 1,France,2025,1387708,2025-08-24T18:45:00+00:00,UTC,1756061100,Match Finished,FT,90.0,Regular Season - 2,79,Lille,91,Monaco,1.0,0.0,HOME,,Decathlon Arena - Stade Pierre Mauroy,"Willy Delajod, France"
61,Ligue 1,France,2025,1387718,2025-08-29T18:45:00+00:00,UTC,1756493100,Match Finished,FT,90.0,Regular Season - 3,116,Lens,106,Stade Brestois 29,3.0,1.0,HOME,654.0,Stade Bollaert-Delelis,"Abdelatif Kherradji, France"
61,Ligue 1,France,2025,1387719,2025-08-30T15:00:00+00:00,UTC,1756566000,Match Finished,FT,90.0,Regular Season - 3,97,Lorient,79,Lille,1.0,7.0,AWAY,21430.0,Stade du Moustoir,"Romain Lissorgue, France"
61,Ligue 1,France,2025,1387722,2025-08-30T17:00:00+00:00,UTC,1756573200,Match Finished,FT,90.0,Regular Season - 3,83,Nantes,108,Auxerre,1.0,0.0,HOME,662.0,Stade de la Beaujoire,"Stephanie Frappart, France"
61,Ligue 1,France,2025,1387724,2025-08-30T19:05:00+00:00,UTC,1756580700,Match Finished,FT,90.0,Regular Season - 3,96,Toulouse,85,Paris Saint Germain,3.0,6.0,AWAY,682.0,Stadium de Toulouse,"Eric Wattellier, France"
61,Ligue 1,France,2025,1387716,2025-08-31T13:00:00+00:00,UTC,1756645200,Match Finished,FT,90.0,Regular Season - 3,77,Angers,94,Rennes,1.0,1.0,DRAW,634.0,Stade Raymond-Kopa,"Marc Bollengier, France"
61,Ligue 1,France,2025,1387721,2025-08-31T15:15:00+00:00,UTC,1756653300,Match Finished,FT,90.0,Regular Season - 3,91,Monaco,95,Strasbourg,3.0,2.0,HOME,20470.0,Stade Louis II,"Benoît Bastien, France"
61,Ligue 1,France,2025,1387717,2025-08-31T15:15:00+00:00,UTC,1756653300,Match Finished,FT,90.0,Regular Season - 3,111,Le Havre,84,Nice,3.0,1.0,HOME,652.0,Stade Océane,"Jérôme Brisard, France"
61,Ligue 1,France,2025,1387723,2025-08-31T15:15:00+00:00,UTC,1756653300,Match Finished,FT,90.0,Regular Season - 3,114,Paris FC,112,Metz,3.0,2.0,HOME,18861.0,Stade Jean Bouin,"Gael Angoula, France"
61,Ligue 1,France,2025,1387720,2025-08-31T18:45:00+00:00,UTC,1756665900,Match Finished,FT,90.0,Regular Season - 3,80,Lyon,81,Marseille,1.0,0.0,HOME,666.0,Parc Olympique Lyonnais,"François Letexier, France"
61,Ligue 1,France,2025,1387728,2025-09-12T18:45:00+00:00,UTC,1757702700,Match Finished,FT,90.0,Regular Season - 4,81,Marseille,97,Lorient,4.0,0.0,HOME,667.0,Orange Vélodrome,"Thomas Leonard, France"
61,Ligue 1,France,2025,1387730,2025-09-13T15:00:00+00:00,UTC,1757775600,Match Finished,FT,90.0,Regular Season - 4,84,Nice,83,Nantes,1.0,0.0,HOME,663.0,Allianz Riviera,"Guillaume Paradis, France"
61,Ligue 1,France,2025,1387725,2025-09-13T19:05:00+00:00,UTC,1757790300,Match Finished,FT,90.0,Regular Season - 4,108,Auxerre,91,Monaco,1.0,2.0,AWAY,636.0,Stade de l'Abbé Deschamps,"Romain Lissorgue, France"
61,Ligue 1,France,2025,1387727,2025-09-14T13:00:00+00:00,UTC,1757854800,Match Finished,FT,90.0,Regular Season - 4,79,Lille,96,Toulouse,2.0,1.0,HOME,,Decathlon Arena - Stade Pierre Mauroy,"Jeremy Stinat, France"
61,Ligue 1,France,2025,1387731,2025-09-14T15:15:00+00:00,UTC,1757862900,Match Finished,FT,90.0,Regular Season - 4,85,Paris Saint Germain,116,Lens,2.0,0.0,HOME,671.0,Parc des Princes,"Jeremie Pignard, France"
61,Ligue 1,France,2025,1387733,2025-09-14T15:15:00+00:00,UTC,1757862900,Match Finished,FT,90.0,Regular Season - 4,95,Strasbourg,111,Le Havre,1.0,0.0,HOME,681.0,Stade de la Meinau,"Willy Delajod, France"
61,Ligue 1,France,2025,1387726,2025-09-14T15:15:00+00:00,UTC,1757862900,Match Finished,FT,90.0,Regular Season - 4,106,Stade Brestois 29,114,Paris FC,1.0,2.0,AWAY,641.0,Stade Francis-Le Blé,"Bastien Dechepy, France"
61,Ligue 1,France,2025,1387729,2025-09-14T15:15:00+00:00,UTC,1757862900,Match Finished,FT,90.0,Regular Season - 4,112,Metz,77,Angers,1.0,1.0,DRAW,658.0,Stade Saint-Symphorien,"Benoît Millot, France"
61,Ligue 1,France,2025,1387732,2025-09-14T18:45:00+00:00,UTC,1757875500,Match Finished,FT,90.0,Regular Season - 4,94,Rennes,80,Lyon,3.0,1.0,HOME,680.0,Roazhon Park,"Ruddy Buquet, France"
61,Ligue 1,France,2025,1387738,2025-09-19T18:45:00+00:00,UTC,1758307500,Match Finished,FT,90.0,Regular Season - 5,80,Lyon,77,Angers,1.0,0.0,HOME,666.0,Parc Olympique Lyonnais,"Clement Turpin, France"
61,Ligue 1,France,2025,1387741,2025-09-20T15:00:00+00:00,UTC,1758380400,Match Finished,FT,90.0,Regular Season - 5,83,Nantes,94,Rennes,2.0,2.0,DRAW,662.0,Stade de la Beaujoire,"Mathieu Vernice, France"
61,Ligue 1,France,2025,1387735,2025-09-20T17:00:00+00:00,UTC,1758387600,Match Finished,FT,90.0,Regular Season - 5,106,Stade Brestois 29,84,Nice,4.0,1.0,HOME,641.0,Stade Francis-Le Blé,"Benoît Bastien, France"
61,Ligue 1,France,2025,1387737,2025-09-20T19:05:00+00:00,UTC,1758395100,Match Finished,FT,90.0,Regular Season - 5,116,Lens,79,Lille,3.0,0.0,HOME,654.0,Stade Bollaert-Delelis,"Eric Wattellier, France"
61,Ligue 1,France,2025,1387742,2025-09-21T13:00:00+00:00,UTC,1758459600,Match Finished,FT,90.0,Regular Season - 5,114,Paris FC,95,Strasbourg,2.0,3.0,AWAY,18861.0,Stade Jean Bouin,"François Letexier, France"
61,Ligue 1,France,2025,1387740,2025-09-21T15:15:00+00:00,UTC,1758467700,Match Finished,FT,90.0,Regular Season - 5,91,Monaco,112,Metz,5.0,2.0,HOME,20470.0,Stade Louis II,"Stephanie Frappart, France"
61,Ligue 1,France,2025,1387734,2025-09-21T15:15:00+00:00,UTC,1758467700,Match Finished,FT,90.0,Regular Season - 5,108,Auxerre,96,Toulouse,1.0,0.0,HOME,636.0,Stade de l'Abbé Deschamps,"Marc Bollengier, France"
61,Ligue 1,France,2025,1387736,2025-09-21T15:15:00+00:00,UTC,1758467700,Match Finished,FT,90.0,Regular Season - 5,111,Le Havre,97,Lorient,1.0,1.0,DRAW,652.0,Stade Océane,"Abdelatif Kherradji, France"
61,Ligue 1,France,2025,1387739,2025-09-22T18:00:00+00:00,UTC,1758564000,Match Finished,FT,90.0,Regular Season - 5,81,Marseille,85,Paris Saint Germain,1.0,0.0,HOME,667.0,Orange Vélodrome,"Jérôme Brisard, France"
61,Ligue 1,France,2025,1387750,2025-09-26T18:45:00+00:00,UTC,1758912300,Match Finished,FT,90.0,Regular Season - 6,95,Strasbourg,81,Marseille,1.0,2.0,AWAY,681.0,Stade de la Meinau,"Jeremie Pignard, France"
61,Ligue 1,France,2025,1387745,2025-09-27T15:00:00+00:00,UTC,1758985200,Match Finished,FT,90.0,Regular Season - 6,97,Lorient,91,Monaco,3.0,1.0,HOME,21430.0,Stade du Moustoir,"Ruddy Buquet, France"
61,Ligue 1,France,2025,1387751,2025-09-27T17:00:00+00:00,UTC,1758992400,Match Finished,FT,90.0,Regular Season - 6,96,Toulouse,83,Nantes,2.0,2.0,DRAW,682.0,Stadium de Toulouse,"Benoît Millot, France"
61,Ligue 1,France,2025,1387748,2025-09-27T19:05:00+00:00,UTC,1758999900,Match Finished,FT,90.0,Regular Season - 6,85,Paris Saint Germain,108,Auxerre,2.0,0.0,HOME,671.0,Parc des Princes,"Thomas Leonard, France"
61,Ligue 1,France,2025,1387747,2025-09-28T13:00:00+00:00,UTC,1759064400,Match Finished,FT,90.0,Regular Season - 6,84,Nice,114,Paris FC,1.0,1.0,DRAW,663.0,Allianz Riviera,"Abdelatif Kherradji, France"
61,Ligue 1,France,2025,1387743,2025-09-28T15:15:00+00:00,UTC,1759072500,Match Finished,FT,90.0,Regular Season - 6,77,Angers,106,Stade Brestois 29,0.0,2.0,AWAY,634.0,Stade Raymond-Kopa,"Willy Delajod, France"
